crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.9 Víðimóavist,Icelandic Salix lanata/S. phylicifolia scrub,"Dry to moist, well-vegetated peatlands with hairy willow, mountain willow, heather and other peatland species. The habitat is found in the lowlands and in the central highlands, especially on flat or slightly sloping alluvial plains. Soil is widely sandy and in snowy areas the cover of organic soil is significant. Vegetation is rather low-growing. The cover of sedges and mosses is quite extensive, but the cover of lichens is small.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L12.1 Mýrahveravist,Geothermal wetlands,"Lush bog and marshland near hot springs, marshes, pools and geysers. Drier patches are also found in between. The land is flat or slightly sloping. Species composition can vary quite a bit. Vascular plants are most prominent in the cover, while mosses are most prominent where soil temperatures are highest.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L12.2 Móahveravist,Geothermal heathlands,"Hot and dry ground, especially on hills and ridges near steam and clay hot springs. Where steam rises, it carries moisture with it, which can create conditions for moisture-loving species. The soil is strongly affected by temperature, and where it is most abundant, mosses dominate the cover. Vegetation cover is usually fragmented and light clay flakes are prominent. At lower temperatures, vegetation cover is more continuous and the proportion of vascular plants is greater.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L12.3 Fjallahveravist,Geothermal alpine habitats,"Patches of clay and mud in the foothills, hollows and depressions of the highlands or where hot water flows from springs and hot springs. As you move higher up the slopes, the land becomes drier and steam and clay geysers are found there. Snow-dampening effects on vegetation can be seen in many places. Vegetation cover is generally uninterrupted where it is wetter. Mosses are prominent in the cover, but vascular plants often grow sparsely.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L12.4 Hveraleirsvist,Icelandic solfatars/Geothermal bare grounds,"A fairly diverse habitat at hot springs, steam vents or hot springs. It is characterized by a sparsely vegetated surface that is variously clay, hot spring crust, pumice or lava but can also have the appearance of chalk. Deposits are widespread and sulfur tufts occur. The surface of the habitat is often colorful, with light and red colors prominent. The surface ranges from being very porous to very hard and dense. Vegetation is patchy and species composition is determined by temperature and moisture in the soil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L14.2 Tún og akurlendi,"Regularly or recently cultivated agricultural, horticultural and domestic habitats","Fields and fields; agricultural land where perennial (meadow grasses) and annual (cereals, potatoes, vegetables) crops are grown.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,V1 Vötn,Standing waters,Rather small lakes on vegetated flatlands. The watershed is generally well vegetated. The banks of the lake are well vegetated and rocky shorelines are rarely present. The lakes are very shallow (<2 m) and the water basin is fairly uniform in depth. Aerial vegetation (plants that grow out of the water) is prominent along the banks.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,V2 Ár,Running waters,"Spring rivers and spring-fed rivers on the younger bedrock of the country (<0.8 million years old). The sources are in springs and the rivers are characterized by a constant flow and water temperature that is also low year-round, especially closest to the sources. Erosion of water banks is low and the banks are often well vegetated. The rivers do not bury themselves much because the river discharge is low. Eddy currents are dominant, but sections of river with laminar flow can occur.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L13.1 Jöklar og urðarjöklar,"Glaciers, rock glaciers and unvegetated ice-dominated moraines","Areas where the surface is covered with ice all year round or nearly so; glaciers, ice caps, glaciers, crevasses and glacier remnants (glaciers) (H4.2). Also crevasses and rock outcrops and ledges on top of glacial ice (H4.3).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L1.6 Landmelhólavist,Icelandic inland dunes,"A low-sloping, dry sandy area inland with 1–3 m high sedge mounds. Between the mounds are gravel or sand. The surface is very unstable because sand blows from one place and accumulates in another under the shelter of plants. Vegetation is rather sparse and shaped by sand drift. Vascular plants, especially sedge and meadowsweet, are completely dominant. Mosses and lichens are hardly found.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.7 Rimamýravist,Aapa mires,"Extensive heathland bogs with a distinctive pattern of long tussock beds (rima) and pre-wetted floodplains between them that lie across or in a slight bend from the land slope. Ponds and small ponds in the depressions. Water mostly originates from higher ground around, flows down from the slope, is rather mineral-rich and the bogs are therefore quite fertile. Peat and sedge vegetation grows on the ridges, while floodplain vegetation grows in the depressions. The land is very well vegetated and the vegetation is tall. Vascular plant cover is rather sparse, moss is abundant in the sedges and dominant, especially on the ridges, there are very few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L14.1 Þéttbýli og annað manngert land,"Constructed, industrial and other artificial habitats","Buildings and related structures; cities, towns, villages, industrial areas, power plants, roads, ports and airports, waste disposal areas, mines, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L11 Birkiskógur,Icelandic birch woods,"Low-growing (tallest trees >1m), discontinuous forests and thickets of birch and heather, on rather dry to clayey land, on lava fields, moors, bogs, hollows and on landslide-eroded slopes. The surface is uneven and in many places quite uneven. The undergrowth is very dense, the birch crown is sparse, the cover of vascular plants is quite extensive, mosses are prominent in the black layer and there is a small amount of lichen. The soil is rather shallow and rocks or pebbles are common.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L14.3 Skógrækt,Mixed forestry plantations,"Silvicultural areas with old or young cultivated forests, where foreign conifers and/or deciduous trees (eg Siberian larch, Scots pine, Sitka spruce, Alaskan aspen) or native tree species (birch) have been planted in sparsely forested or forestless areas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L14.4 Alaskalúpína,Land reclamation forb fields,"Very lush flowerbed of Alaskan lupine, grasses and flowering plants. Found increasingly on protected land where lupine has been sown or planted and it spreads through mud, loam, landslides, hollows and heather peat. The land is well overgrown, vegetation is tall, vascular plants are dominant, considerable moss layer in the soil where rainfall is high.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L14.5 Uppgræðslur,Land reclamation grass fields,"Areas where grasses have been sown for revegetation and fertilizer spread, on sand, gravel, roadsides, and other disturbed areas. Grasses generally persist with repeated fertilization but wither and disappear after it is stopped within a few years. Where conditions are favorable, vegetation develops into moss and peatland over the years.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L14.6 Skógarkerfill og fleiri áþekkar tegundir,Weed communities of recently abandoned urban and suburban constructions,"A very lush flowerbed, mainly formed by forest nettle, to a lesser extent, common nettle or other invasive, nitrogen-loving species. Found increasingly on protected land near urban areas, in roadsides, old fields and lupine fields where the soil is fertile and rather moist. The land is very well vegetated, the vegetation is very tall, dense and sparsely varied.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,F Fjöruvistir,Littoral shores,"The beach bed is characterized by hard rocks and boulders. This, together with the surf, determines a lot about the living conditions and how the ecosystem is divided into sub-categories. Other physical factors that shape the ecosystem are the slope of the beach, the difference between high and low tide, sea temperature and salinity. In pebble and boulder beaches, algae have better stability and are more resistant to surf than in beaches where the substrate is looser. Larger algae only grow where the substrate is firm enough and does not topple over in a surf. The more the surf, the more stable the substrate must be for algae to thrive. They also do not thrive well in pebble and boulder beaches where loose gravel and sand are washed up by the waves and scrape vegetation from the substrate. However, small annual algae can grow temporarily in such places while the sea is calm in the summer. In very rough and rocky beaches, where little algae grows, scabbardfish are often conspicuous.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,FX1.1 Sjávarlón,Saline coastal lagoons,"Marine lagoons are separated from the sea by some form of obstruction that significantly restricts tidal flow, such as sandbars, lava fields and roads (Agnar Ingólfsson 2005). Estuaries at marine lagoons are either open or closed and access to the sea varies. Tides are delayed in entering the lagoons, they are reduced or even non-existent, and the outflow usually takes longer than the inflow. In some lagoons, the sea rises at every high tide, in others only very rarely. Due to reduced tides, the shores of marine lagoons are often rather small. Estuaries can widen or narrow, due to natural causes or due to human activities, and the lagoons can change greatly as a result (Agnar Ingólfsson 1990, 2005).The salinity of marine lagoons varies and depends on factors such as freshwater inflow, storm frequency, tides and sea inflow into the lagoon. Salinity usually ranges from 10 salinities up to full-salt water (35 S). Biodiversity is often quite sparse and generally decreases with lower salinity, in addition to the type of coastal bed affecting species composition. In rare cases, marine species, such as the coastal eel Gammarus dubeni , are found in brackish lakes near the sea (Agnar Ingólfsson 1990) and such waters are not considered marine lagoons. The boundaries between marine lagoons, estuaries and coastal waters are often unclear, but salinity is usually used to distinguish between them. If salinity was unknown, aerial photographs were used to assess how easy sea access is to the lagoon.The description of marine lagoons is based almost exclusively on the work of Agnar Ingólfsson (1990), which covers lagoons larger than 10 ha. On the coast, however, there are more and smaller lagoons that could probably be classified as marine lagoons, but they are all almost unexplored. Marine lagoons are classified into high-saline lagoons and clay lagoons, among other things according to salinity, type of estuary, tides and shoreline. For example, high-saline lagoons usually have high salinity, while it varies in clay lagoons.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
